genus,RA,Source,SampleID
Morganella,7.152146237347169e-06,wgsa2,SRR17380244
Helicobacter,7.152146237347169e-06,wgsa2,SRR17380244
Leishmania,7.152146237347169e-06,wgsa2,SRR17380244
Desulfuromonas,6.999972913148293e-06,wgsa2,SRR17380244
Sphingobacterium,6.999972913148293e-06,wgsa2,SRR17380244
Ligilactobacillus,6.999972913148293e-06,wgsa2,SRR17380244
Brucella,6.999972913148293e-06,wgsa2,SRR17380244
Anaerotignum,6.847799588949417e-06,wgsa2,SRR17380244
Vagococcus,6.695626264750541e-06,wgsa2,SRR17380244
Candidatus Formimonas,6.695626264750541e-06,wgsa2,SRR17380244
Geosporobacter,6.695626264750541e-06,wgsa2,SRR17380244
Chitinophaga,6.695626264750541e-06,wgsa2,SRR17380244
Jejubacter,6.543452940551665e-06,wgsa2,SRR17380244
Alkalibacter,6.543452940551665e-06,wgsa2,SRR17380244
Caulobacter,6.543452940551665e-06,wgsa2,SRR17380244
Providencia,6.543452940551665e-06,wgsa2,SRR17380244
Actinoalloteichus,6.543452940551665e-06,wgsa2,SRR17380244
Romboutsia,6.391279616352789e-06,wgsa2,SRR17380244
Phoenicibacter,6.391279616352789e-06,wgsa2,SRR17380244
Mycoplasma,6.391279616352789e-06,wgsa2,SRR17380244
Microbulbifer,6.391279616352789e-06,wgsa2,SRR17380244
Anoxybacillus,6.391279616352789e-06,wgsa2,SRR17380244
Fictibacillus,6.391279616352789e-06,wgsa2,SRR17380244
Moraxella,6.239106292153913e-06,wgsa2,SRR17380244
Erwinia,6.239106292153913e-06,wgsa2,SRR17380244
Herbinix,6.239106292153913e-06,wgsa2,SRR17380244
Sphingopyxis,6.239106292153913e-06,wgsa2,SRR17380244
Lysinibacillus,6.239106292153913e-06,wgsa2,SRR17380244
Brenneria,6.239106292153913e-06,wgsa2,SRR17380244
Faecalibaculum,6.239106292153913e-06,wgsa2,SRR17380244
Caldicellulosiruptor,6.086932967955037e-06,wgsa2,SRR17380244
Leuconostoc,5.934759643756161e-06,wgsa2,SRR17380244
Jonquetella,5.934759643756161e-06,wgsa2,SRR17380244
Actinoplanes,5.934759643756161e-06,wgsa2,SRR17380244
Tetragenococcus,5.934759643756161e-06,wgsa2,SRR17380244
Mucilaginibacter,5.934759643756161e-06,wgsa2,SRR17380244
Gordonia,5.934759643756161e-06,wgsa2,SRR17380244
Gimesia,5.934759643756161e-06,wgsa2,SRR17380244
Xenorhabdus,5.782586319557285e-06,wgsa2,SRR17380244
Tissierella,5.782586319557285e-06,wgsa2,SRR17380244
Stanieria,5.782586319557285e-06,wgsa2,SRR17380244
Buttiauxella,5.782586319557285e-06,wgsa2,SRR17380244
Dehalobacterium,5.782586319557285e-06,wgsa2,SRR17380244
Evansella,5.6304129953584094e-06,wgsa2,SRR17380244
Alteromonas,5.6304129953584094e-06,wgsa2,SRR17380244
Pyricularia,5.6304129953584094e-06,wgsa2,SRR17380244
Labrenzia,5.4782396711595335e-06,wgsa2,SRR17380244
Olivibacter,5.4782396711595335e-06,wgsa2,SRR17380244
Yokenella,5.4782396711595335e-06,wgsa2,SRR17380244
Babesia,5.4782396711595335e-06,wgsa2,SRR17380244
Methylobacterium,5.4782396711595335e-06,wgsa2,SRR17380244
Sutcliffiella,5.3260663469606576e-06,wgsa2,SRR17380244
Kluyvera,5.3260663469606576e-06,wgsa2,SRR17380244
Eggerthella,5.3260663469606576e-06,wgsa2,SRR17380244
Sodalis,5.3260663469606576e-06,wgsa2,SRR17380244
Kaistella,5.3260663469606576e-06,wgsa2,SRR17380244
Sarcina,5.3260663469606576e-06,wgsa2,SRR17380244
Glutamicibacter,5.3260663469606576e-06,wgsa2,SRR17380244
Pandoraea,5.3260663469606576e-06,wgsa2,SRR17380244
Limosilactobacillus,5.3260663469606576e-06,wgsa2,SRR17380244
Sphingobium,5.3260663469606576e-06,wgsa2,SRR17380244
Variovorax,5.3260663469606576e-06,wgsa2,SRR17380244
Carnobacterium,5.3260663469606576e-06,wgsa2,SRR17380244
Jeotgalibaca,5.3260663469606576e-06,wgsa2,SRR17380244
Paracoccus,5.173893022761782e-06,wgsa2,SRR17380244
Microcystis,5.173893022761782e-06,wgsa2,SRR17380244
Caldibacillus,5.173893022761782e-06,wgsa2,SRR17380244
Buchnera,5.173893022761782e-06,wgsa2,SRR17380244
Methanosarcina,5.173893022761782e-06,wgsa2,SRR17380244
Comamonas,5.173893022761782e-06,wgsa2,SRR17380244
Methylomonas,5.173893022761782e-06,wgsa2,SRR17380244
Nitrospira,5.173893022761782e-06,wgsa2,SRR17380244
Serpentinomonas,5.021719698562906e-06,wgsa2,SRR17380244
Dehalogenimonas,5.021719698562906e-06,wgsa2,SRR17380244
Neobacillus,4.86954637436403e-06,wgsa2,SRR17380244
Sulfitobacter,4.86954637436403e-06,wgsa2,SRR17380244
Erysipelothrix,4.86954637436403e-06,wgsa2,SRR17380244
Maribacter,4.86954637436403e-06,wgsa2,SRR17380244
Niallia,4.86954637436403e-06,wgsa2,SRR17380244
Lachnoanaerobaculum,4.86954637436403e-06,wgsa2,SRR17380244
Nonlabens,4.86954637436403e-06,wgsa2,SRR17380244
Thalassospira,4.717373050165154e-06,wgsa2,SRR17380244
Thermosipho,4.717373050165154e-06,wgsa2,SRR17380244
Carboxydothermus,4.717373050165154e-06,wgsa2,SRR17380244
Winogradskyella,4.717373050165154e-06,wgsa2,SRR17380244
Marinobacter,4.717373050165154e-06,wgsa2,SRR17380244
Tessaracoccus,4.717373050165154e-06,wgsa2,SRR17380244
Ethanoligenens,4.717373050165154e-06,wgsa2,SRR17380244
Pediococcus,4.717373050165154e-06,wgsa2,SRR17380244
Salinimonas,4.565199725966278e-06,wgsa2,SRR17380244
Janthinobacterium,4.565199725966278e-06,wgsa2,SRR17380244
Ensifer,4.565199725966278e-06,wgsa2,SRR17380244
Ectothiorhodospira,4.565199725966278e-06,wgsa2,SRR17380244
Bartonella,4.565199725966278e-06,wgsa2,SRR17380244
Phytobacter,4.413026401767402e-06,wgsa2,SRR17380244
Hydrogenophaga,4.413026401767402e-06,wgsa2,SRR17380244
Pseudanabaena,4.413026401767402e-06,wgsa2,SRR17380244
Weissella,4.413026401767402e-06,wgsa2,SRR17380244
Collimonas,4.260853077568526e-06,wgsa2,SRR17380244
Ralstonia,4.260853077568526e-06,wgsa2,SRR17380244
Gardnerella,4.260853077568526e-06,wgsa2,SRR17380244
Pseudoclostridium,4.260853077568526e-06,wgsa2,SRR17380244
Azotobacter,4.260853077568526e-06,wgsa2,SRR17380244
Alkaliphilus,4.260853077568526e-06,wgsa2,SRR17380244
Curtobacterium,4.260853077568526e-06,wgsa2,SRR17380244
Orrella,4.260853077568526e-06,wgsa2,SRR17380244
Latilactobacillus,4.260853077568526e-06,wgsa2,SRR17380244
Agrococcus,4.260853077568526e-06,wgsa2,SRR17380244
Alcanivorax,4.10867975336965e-06,wgsa2,SRR17380244
Sphingorhabdus,4.10867975336965e-06,wgsa2,SRR17380244
Lentilactobacillus,4.10867975336965e-06,wgsa2,SRR17380244
Thalassobius,4.10867975336965e-06,wgsa2,SRR17380244
Desulfonema,4.10867975336965e-06,wgsa2,SRR17380244
Rhodoluna,4.10867975336965e-06,wgsa2,SRR17380244
Caldithrix,4.10867975336965e-06,wgsa2,SRR17380244
Herbaspirillum,4.10867975336965e-06,wgsa2,SRR17380244
Maricaulis,3.956506429170774e-06,wgsa2,SRR17380244
Methanoculleus,3.956506429170774e-06,wgsa2,SRR17380244
Mannheimia,3.956506429170774e-06,wgsa2,SRR17380244
Sediminibacillus,3.956506429170774e-06,wgsa2,SRR17380244
Saccharibacillus,3.956506429170774e-06,wgsa2,SRR17380244
Granulicella,3.956506429170774e-06,wgsa2,SRR17380244
Parageobacillus,3.956506429170774e-06,wgsa2,SRR17380244
Candidatus Arthromitus,3.956506429170774e-06,wgsa2,SRR17380244
Desulfallas,3.8043331049718974e-06,wgsa2,SRR17380244
Brachybacterium,3.8043331049718974e-06,wgsa2,SRR17380244
Salimicrobium,3.8043331049718974e-06,wgsa2,SRR17380244
Aminobacter,3.8043331049718974e-06,wgsa2,SRR17380244
Terribacillus,3.8043331049718974e-06,wgsa2,SRR17380244
Furfurilactobacillus,3.8043331049718974e-06,wgsa2,SRR17380244
Thermomonas,3.8043331049718974e-06,wgsa2,SRR17380244
Duganella,3.8043331049718974e-06,wgsa2,SRR17380244
Parvularcula,3.8043331049718974e-06,wgsa2,SRR17380244
Rufibacter,3.8043331049718974e-06,wgsa2,SRR17380244
Dolichospermum,3.8043331049718974e-06,wgsa2,SRR17380244
Borrelia,3.8043331049718974e-06,wgsa2,SRR17380244
Glaesserella,3.8043331049718974e-06,wgsa2,SRR17380244
Orientia,3.8043331049718974e-06,wgsa2,SRR17380244
Apilactobacillus,3.6521597807730223e-06,wgsa2,SRR17380244
Muribaculum,3.6521597807730223e-06,wgsa2,SRR17380244
Azorhizobium,3.6521597807730223e-06,wgsa2,SRR17380244
Francisella,3.6521597807730223e-06,wgsa2,SRR17380244
Pseudolabrys,3.6521597807730223e-06,wgsa2,SRR17380244
Blattabacterium,3.6521597807730223e-06,wgsa2,SRR17380244
Barnesiella,3.6521597807730223e-06,wgsa2,SRR17380244
Thermotoga,3.6521597807730223e-06,wgsa2,SRR17380244
Murdochiella,3.6521597807730223e-06,wgsa2,SRR17380244
Cytobacillus,3.6521597807730223e-06,wgsa2,SRR17380244
Flammeovirga,3.6521597807730223e-06,wgsa2,SRR17380244
Xanthobacter,3.6521597807730223e-06,wgsa2,SRR17380244
Sulfurimonas,3.4999864565741464e-06,wgsa2,SRR17380244
Brevilactibacter,3.4999864565741464e-06,wgsa2,SRR17380244
Rhodopseudomonas,3.4999864565741464e-06,wgsa2,SRR17380244
Methylomusa,3.4999864565741464e-06,wgsa2,SRR17380244
Nibricoccus,3.4999864565741464e-06,wgsa2,SRR17380244
Sutterella,3.4999864565741464e-06,wgsa2,SRR17380244
Salinispira,3.4999864565741464e-06,wgsa2,SRR17380244
Tenacibaculum,3.4999864565741464e-06,wgsa2,SRR17380244
Halorubrum,3.4999864565741464e-06,wgsa2,SRR17380244
Thiomonas,3.4999864565741464e-06,wgsa2,SRR17380244
Methanospirillum,3.4999864565741464e-06,wgsa2,SRR17380244
Echinicola,3.4999864565741464e-06,wgsa2,SRR17380244
Pontibacter,3.4999864565741464e-06,wgsa2,SRR17380244
Fretibacterium,3.4999864565741464e-06,wgsa2,SRR17380244
Martelella,3.4999864565741464e-06,wgsa2,SRR17380244
Pectobacterium,3.4999864565741464e-06,wgsa2,SRR17380244
Thermoanaerobacter,3.3478131323752705e-06,wgsa2,SRR17380244
Fusarium,3.3478131323752705e-06,wgsa2,SRR17380244
Methanocella,3.3478131323752705e-06,wgsa2,SRR17380244
Toxoplasma,3.3478131323752705e-06,wgsa2,SRR17380244
Actinomyces,3.3478131323752705e-06,wgsa2,SRR17380244
Loigolactobacillus,3.3478131323752705e-06,wgsa2,SRR17380244
Georgenia,3.3478131323752705e-06,wgsa2,SRR17380244
Obesumbacterium,3.3478131323752705e-06,wgsa2,SRR17380244
Phenylobacterium,3.1956398081763945e-06,wgsa2,SRR17380244
Psychrobacter,3.1956398081763945e-06,wgsa2,SRR17380244
Anaerolinea,3.1956398081763945e-06,wgsa2,SRR17380244
Calothrix,3.1956398081763945e-06,wgsa2,SRR17380244
Melaminivora,3.1956398081763945e-06,wgsa2,SRR17380244
Tistrella,3.1956398081763945e-06,wgsa2,SRR17380244
Mixta,3.1956398081763945e-06,wgsa2,SRR17380244
Cereibacter,3.1956398081763945e-06,wgsa2,SRR17380244
Methylorubrum,3.1956398081763945e-06,wgsa2,SRR17380244
Legionella,3.1956398081763945e-06,wgsa2,SRR17380244
Saccharomonospora,3.1956398081763945e-06,wgsa2,SRR17380244
Psychroflexus,3.1956398081763945e-06,wgsa2,SRR17380244
Tsukamurella,3.1956398081763945e-06,wgsa2,SRR17380244
Colletotrichum,3.1956398081763945e-06,wgsa2,SRR17380244
Coriobacterium,3.1956398081763945e-06,wgsa2,SRR17380244
Gemella,3.1956398081763945e-06,wgsa2,SRR17380244
Intestinibaculum,3.1956398081763945e-06,wgsa2,SRR17380244
Besnoitia,3.1956398081763945e-06,wgsa2,SRR17380244
Lactiplantibacillus,3.043466483977518e-06,wgsa2,SRR17380244
Starkeya,3.043466483977518e-06,wgsa2,SRR17380244
Mycobacteroides,3.043466483977518e-06,wgsa2,SRR17380244
Chlorobium,3.043466483977518e-06,wgsa2,SRR17380244
Fervidobacterium,3.043466483977518e-06,wgsa2,SRR17380244
Catenulispora,3.043466483977518e-06,wgsa2,SRR17380244
Proteus,3.043466483977518e-06,wgsa2,SRR17380244
Cloacibacillus,3.043466483977518e-06,wgsa2,SRR17380244
Theileria,3.043466483977518e-06,wgsa2,SRR17380244
Haemophilus,3.043466483977518e-06,wgsa2,SRR17380244
Nitrospirillum,3.043466483977518e-06,wgsa2,SRR17380244
Rickettsia,3.043466483977518e-06,wgsa2,SRR17380244
Pontibacillus,3.043466483977518e-06,wgsa2,SRR17380244
Arachidicoccus,2.8912931597786427e-06,wgsa2,SRR17380244
Acidiphilium,2.8912931597786427e-06,wgsa2,SRR17380244
Nitrosopumilus,2.8912931597786427e-06,wgsa2,SRR17380244
Streptosporangium,2.8912931597786427e-06,wgsa2,SRR17380244
Scandinavium,2.8912931597786427e-06,wgsa2,SRR17380244
Thermothelomyces,2.8912931597786427e-06,wgsa2,SRR17380244
Austwickia,2.8912931597786427e-06,wgsa2,SRR17380244
Marinobacterium,2.8912931597786427e-06,wgsa2,SRR17380244
Xylanimonas,2.8912931597786427e-06,wgsa2,SRR17380244
Phaeobacter,2.8912931597786427e-06,wgsa2,SRR17380244
Roseovarius,2.8912931597786427e-06,wgsa2,SRR17380244
Propionibacterium,2.8912931597786427e-06,wgsa2,SRR17380244
Tumebacillus,2.8912931597786427e-06,wgsa2,SRR17380244
Marinomonas,2.8912931597786427e-06,wgsa2,SRR17380244
Marinilactibacillus,2.8912931597786427e-06,wgsa2,SRR17380244
Pseudovibrio,2.8912931597786427e-06,wgsa2,SRR17380244
Stackebrandtia,2.8912931597786427e-06,wgsa2,SRR17380244
Peptacetobacter,2.8912931597786427e-06,wgsa2,SRR17380244
Odoribacter,2.8912931597786427e-06,wgsa2,SRR17380244
Halarcobacter,2.8912931597786427e-06,wgsa2,SRR17380244
Rubrobacter,2.8912931597786427e-06,wgsa2,SRR17380244
Terriglobus,2.7391198355797668e-06,wgsa2,SRR17380244
Atlantibacter,2.7391198355797668e-06,wgsa2,SRR17380244
Shimwellia,2.7391198355797668e-06,wgsa2,SRR17380244
Corallococcus,2.7391198355797668e-06,wgsa2,SRR17380244
Bosea,2.7391198355797668e-06,wgsa2,SRR17380244
Kinneretia,2.7391198355797668e-06,wgsa2,SRR17380244
Thauera,2.7391198355797668e-06,wgsa2,SRR17380244
Cloacibacterium,2.7391198355797668e-06,wgsa2,SRR17380244
Candidatus Reidiella,2.7391198355797668e-06,wgsa2,SRR17380244
Heyndrickxia,2.7391198355797668e-06,wgsa2,SRR17380244
Filomicrobium,2.7391198355797668e-06,wgsa2,SRR17380244
Magnetospira,2.7391198355797668e-06,wgsa2,SRR17380244
Macrococcus,2.7391198355797668e-06,wgsa2,SRR17380244
Desulfobulbus,2.7391198355797668e-06,wgsa2,SRR17380244
Methylocaldum,2.7391198355797668e-06,wgsa2,SRR17380244
Methanococcus,2.7391198355797668e-06,wgsa2,SRR17380244
Actinomadura,2.7391198355797668e-06,wgsa2,SRR17380244
Pseudoleptotrichia,2.586946511380891e-06,wgsa2,SRR17380244
Salicibibacter,2.586946511380891e-06,wgsa2,SRR17380244
Chlorobaculum,2.586946511380891e-06,wgsa2,SRR17380244
Vallitalea,2.586946511380891e-06,wgsa2,SRR17380244
Telmatocola,2.586946511380891e-06,wgsa2,SRR17380244
Edwardsiella,2.586946511380891e-06,wgsa2,SRR17380244
Solimonas,2.586946511380891e-06,wgsa2,SRR17380244
Arcobacter,2.586946511380891e-06,wgsa2,SRR17380244
Secundilactobacillus,2.586946511380891e-06,wgsa2,SRR17380244
Baekduia,2.586946511380891e-06,wgsa2,SRR17380244
Leptospira,2.586946511380891e-06,wgsa2,SRR17380244
Arabia,2.586946511380891e-06,wgsa2,SRR17380244
Dysgonomonas,2.586946511380891e-06,wgsa2,SRR17380244
Aquirhabdus,2.586946511380891e-06,wgsa2,SRR17380244
Streptobacillus,2.586946511380891e-06,wgsa2,SRR17380244
Diaphorobacter,2.586946511380891e-06,wgsa2,SRR17380244
Kroppenstedtia,2.586946511380891e-06,wgsa2,SRR17380244
Gloeobacter,2.586946511380891e-06,wgsa2,SRR17380244
Syntrophobotulus,2.586946511380891e-06,wgsa2,SRR17380244
Desulfobacula,2.586946511380891e-06,wgsa2,SRR17380244
Mycoplasmopsis,2.586946511380891e-06,wgsa2,SRR17380244
Caloramator,2.586946511380891e-06,wgsa2,SRR17380244
Pichia,2.434773187182015e-06,wgsa2,SRR17380244
Opitutus,2.434773187182015e-06,wgsa2,SRR17380244
Parascardovia,2.434773187182015e-06,wgsa2,SRR17380244
Mogibacterium,2.434773187182015e-06,wgsa2,SRR17380244
Butyricimonas,2.434773187182015e-06,wgsa2,SRR17380244
Syntrophobacter,2.434773187182015e-06,wgsa2,SRR17380244
Thermus,2.434773187182015e-06,wgsa2,SRR17380244
Pseudobutyrivibrio,2.434773187182015e-06,wgsa2,SRR17380244
Sodaliphilus,2.434773187182015e-06,wgsa2,SRR17380244
Acholeplasma,2.434773187182015e-06,wgsa2,SRR17380244
Kushneria,2.434773187182015e-06,wgsa2,SRR17380244
Jeotgalicoccus,2.282599862983139e-06,wgsa2,SRR17380244
Syntrophotalea,2.282599862983139e-06,wgsa2,SRR17380244
Mageeibacillus,2.282599862983139e-06,wgsa2,SRR17380244
Sulfuricaulis,2.282599862983139e-06,wgsa2,SRR17380244
Arachnia,2.282599862983139e-06,wgsa2,SRR17380244
Microlunatus,2.282599862983139e-06,wgsa2,SRR17380244
Carboxydocella,2.282599862983139e-06,wgsa2,SRR17380244
Pseudonocardia,2.282599862983139e-06,wgsa2,SRR17380244
Salipiger,2.282599862983139e-06,wgsa2,SRR17380244
Paucilactobacillus,2.282599862983139e-06,wgsa2,SRR17380244
Alkalilimnicola,2.282599862983139e-06,wgsa2,SRR17380244
Halorhodospira,2.282599862983139e-06,wgsa2,SRR17380244
Synechocystis,2.282599862983139e-06,wgsa2,SRR17380244
Oscillatoria,2.282599862983139e-06,wgsa2,SRR17380244
Niabella,2.282599862983139e-06,wgsa2,SRR17380244
Pigmentiphaga,2.282599862983139e-06,wgsa2,SRR17380244
Sulfurospirillum,2.282599862983139e-06,wgsa2,SRR17380244
Yoonia,2.282599862983139e-06,wgsa2,SRR17380244
Roseivivax,2.282599862983139e-06,wgsa2,SRR17380244
Naumovozyma,2.282599862983139e-06,wgsa2,SRR17380244
Thermothielavioides,2.282599862983139e-06,wgsa2,SRR17380244
Fuerstia,2.282599862983139e-06,wgsa2,SRR17380244
Hoeflea,2.130426538784263e-06,wgsa2,SRR17380244
Thermanaerovibrio,2.130426538784263e-06,wgsa2,SRR17380244
Anseongella,2.130426538784263e-06,wgsa2,SRR17380244
Pelagovum,2.130426538784263e-06,wgsa2,SRR17380244
Paradevosia,2.130426538784263e-06,wgsa2,SRR17380244
Devosia,2.130426538784263e-06,wgsa2,SRR17380244
Methylococcus,2.130426538784263e-06,wgsa2,SRR17380244
Microvirga,2.130426538784263e-06,wgsa2,SRR17380244
Sulfolobus,2.130426538784263e-06,wgsa2,SRR17380244
Desulfocapsa,2.130426538784263e-06,wgsa2,SRR17380244
Mesobacillus,2.130426538784263e-06,wgsa2,SRR17380244
Pseudodesulfovibrio,2.130426538784263e-06,wgsa2,SRR17380244
Erythrobacter,2.130426538784263e-06,wgsa2,SRR17380244
Rahnella,2.130426538784263e-06,wgsa2,SRR17380244
Sulfuriferula,2.130426538784263e-06,wgsa2,SRR17380244
Stieleria,2.130426538784263e-06,wgsa2,SRR17380244
Crassaminicella,2.130426538784263e-06,wgsa2,SRR17380244
Methanocorpusculum,2.130426538784263e-06,wgsa2,SRR17380244
Thermoanaerosceptrum,2.130426538784263e-06,wgsa2,SRR17380244
Agromyces,2.130426538784263e-06,wgsa2,SRR17380244
Photobacterium,1.978253214585387e-06,wgsa2,SRR17380244
Ureibacillus,1.978253214585387e-06,wgsa2,SRR17380244
Muricauda,1.978253214585387e-06,wgsa2,SRR17380244
Nakaseomyces,1.978253214585387e-06,wgsa2,SRR17380244
Malaciobacter,1.978253214585387e-06,wgsa2,SRR17380244
Abyssicoccus,1.978253214585387e-06,wgsa2,SRR17380244
Granulosicoccus,1.978253214585387e-06,wgsa2,SRR17380244
Caballeronia,1.978253214585387e-06,wgsa2,SRR17380244
Pseudothermotoga,1.978253214585387e-06,wgsa2,SRR17380244
Komagataeibacter,1.978253214585387e-06,wgsa2,SRR17380244
Thioclava,1.978253214585387e-06,wgsa2,SRR17380244
Nitrosospira,1.978253214585387e-06,wgsa2,SRR17380244
Pseudescherichia,1.978253214585387e-06,wgsa2,SRR17380244
Gottschalkia,1.978253214585387e-06,wgsa2,SRR17380244
Turicibacter,1.978253214585387e-06,wgsa2,SRR17380244
Rosistilla,1.978253214585387e-06,wgsa2,SRR17380244
Brachyspira,1.978253214585387e-06,wgsa2,SRR17380244
Bernardetia,1.978253214585387e-06,wgsa2,SRR17380244
Porphyromonas,1.978253214585387e-06,wgsa2,SRR17380244
Pseudoxanthomonas,1.978253214585387e-06,wgsa2,SRR17380244
Pseudolysobacter,1.978253214585387e-06,wgsa2,SRR17380244
Jeongeupia,1.978253214585387e-06,wgsa2,SRR17380244
Cellulomonas,1.978253214585387e-06,wgsa2,SRR17380244
Sanguibacter,1.978253214585387e-06,wgsa2,SRR17380244
Pseudooceanicola,1.978253214585387e-06,wgsa2,SRR17380244
Neorhizobium,1.978253214585387e-06,wgsa2,SRR17380244
Celeribacter,1.978253214585387e-06,wgsa2,SRR17380244
Methanobacterium,1.8260798903865112e-06,wgsa2,SRR17380244
Xylophilus,1.8260798903865112e-06,wgsa2,SRR17380244
Symbiobacterium,1.8260798903865112e-06,wgsa2,SRR17380244
Cryobacterium,1.8260798903865112e-06,wgsa2,SRR17380244
Leminorella,1.8260798903865112e-06,wgsa2,SRR17380244
Skermania,1.8260798903865112e-06,wgsa2,SRR17380244
Aeromicrobium,1.8260798903865112e-06,wgsa2,SRR17380244
Propionimicrobium,1.8260798903865112e-06,wgsa2,SRR17380244
Aciduliprofundum,1.8260798903865112e-06,wgsa2,SRR17380244
Trueperella,1.8260798903865112e-06,wgsa2,SRR17380244
Acidianus,1.8260798903865112e-06,wgsa2,SRR17380244
Elizabethkingia,1.8260798903865112e-06,wgsa2,SRR17380244
Paenalcaligenes,1.8260798903865112e-06,wgsa2,SRR17380244
Apibacter,1.8260798903865112e-06,wgsa2,SRR17380244
Dolosigranulum,1.8260798903865112e-06,wgsa2,SRR17380244
Phyllobacterium,1.8260798903865112e-06,wgsa2,SRR17380244
Bulleidia,1.8260798903865112e-06,wgsa2,SRR17380244
Gloeocapsa,1.8260798903865112e-06,wgsa2,SRR17380244
Leptolyngbya,1.8260798903865112e-06,wgsa2,SRR17380244
Persicimonas,1.8260798903865112e-06,wgsa2,SRR17380244
Thermincola,1.8260798903865112e-06,wgsa2,SRR17380244
Gluconobacter,1.6739065661876352e-06,wgsa2,SRR17380244
Nitrososphaera,1.6739065661876352e-06,wgsa2,SRR17380244
Croceicoccus,1.6739065661876352e-06,wgsa2,SRR17380244
Methyloligella,1.6739065661876352e-06,wgsa2,SRR17380244
Acetoanaerobium,1.6739065661876352e-06,wgsa2,SRR17380244
Anaerobacillus,1.6739065661876352e-06,wgsa2,SRR17380244
Alloprevotella,1.6739065661876352e-06,wgsa2,SRR17380244
Helcococcus,1.6739065661876352e-06,wgsa2,SRR17380244
Phreatobacter,1.6739065661876352e-06,wgsa2,SRR17380244
Eikenella,1.6739065661876352e-06,wgsa2,SRR17380244
Ndongobacter,1.6739065661876352e-06,wgsa2,SRR17380244
Fibrella,1.6739065661876352e-06,wgsa2,SRR17380244
Moritella,1.6739065661876352e-06,wgsa2,SRR17380244
Saccharothrix,1.6739065661876352e-06,wgsa2,SRR17380244
Flaviflexus,1.6739065661876352e-06,wgsa2,SRR17380244
Mesotoga,1.6739065661876352e-06,wgsa2,SRR17380244
Liquorilactobacillus,1.6739065661876352e-06,wgsa2,SRR17380244
Flavivirga,1.6739065661876352e-06,wgsa2,SRR17380244
Halobacillus,1.6739065661876352e-06,wgsa2,SRR17380244
Desulfobacterium,1.6739065661876352e-06,wgsa2,SRR17380244
Hahella,1.6739065661876352e-06,wgsa2,SRR17380244
Labilithrix,1.6739065661876352e-06,wgsa2,SRR17380244
Fischerella,1.6739065661876352e-06,wgsa2,SRR17380244
Silvanigrella,1.6739065661876352e-06,wgsa2,SRR17380244
Rivularia,1.6739065661876352e-06,wgsa2,SRR17380244
Oceanispirochaeta,1.6739065661876352e-06,wgsa2,SRR17380244
Desulfurivibrio,1.6739065661876352e-06,wgsa2,SRR17380244
Streptomonospora,1.521733241988759e-06,wgsa2,SRR17380244
Schaalia,1.521733241988759e-06,wgsa2,SRR17380244
Desulfolutivibrio,1.521733241988759e-06,wgsa2,SRR17380244
Spiroplasma,1.521733241988759e-06,wgsa2,SRR17380244
Desulfobacter,1.521733241988759e-06,wgsa2,SRR17380244
Chroococcidiopsis,1.521733241988759e-06,wgsa2,SRR17380244
Pannonibacter,1.521733241988759e-06,wgsa2,SRR17380244
Fimbriimonas,1.521733241988759e-06,wgsa2,SRR17380244
Algoriphagus,1.521733241988759e-06,wgsa2,SRR17380244
Desulfatibacillum,1.521733241988759e-06,wgsa2,SRR17380244
Coraliomargarita,1.521733241988759e-06,wgsa2,SRR17380244
Youhaiella,1.521733241988759e-06,wgsa2,SRR17380244
Haloferax,1.521733241988759e-06,wgsa2,SRR17380244
